,name,x1,x2,y1,y2,classname,bbox
372,4806.png,560,10,659,144,face_other_covering,"[560, 10, 659, 144]"
373,4806.png,110,251,244,380,face_no_mask,"[110, 251, 244, 380]"
374,4806.png,563,5,653,154,balaclava_ski_mask,"[563, 5, 653, 154]"
375,5848.jpg,299,115,563,425,face_no_mask,"[299, 115, 563, 425]"
376,5569.jpg,133,31,341,305,face_no_mask,"[133, 31, 341, 305]"
377,4406.png,278,42,522,405,face_with_mask,"[278, 42, 522, 405]"
378,4406.png,4,146,258,481,face_with_mask,"[4, 146, 258, 481]"
379,4406.png,10,310,213,476,mask_surgical,"[10, 310, 213, 476]"
380,4406.png,290,214,511,402,mask_surgical,"[290, 214, 511, 402]"
381,4406.png,285,162,522,246,eyeglasses,"[285, 162, 522, 246]"
382,5728.jpg,90,12,270,236,hijab_niqab,"[90, 12, 270, 236]"
383,5728.jpg,279,52,435,254,hijab_niqab,"[279, 52, 435, 254]"
384,5728.jpg,90,11,270,238,face_other_covering,"[90, 11, 270, 238]"
385,5728.jpg,282,52,437,255,face_other_covering,"[282, 52, 437, 255]"
386,2442.png,22,56,510,542,face_other_covering,"[22, 56, 510, 542]"
387,2442.png,24,53,509,466,hat,"[24, 53, 509, 466]"
388,5277.jpg,206,69,386,205,face_shield,"[206, 69, 386, 205]"
389,3877.png,388,137,681,515,face_with_mask,"[388, 137, 681, 515]"
390,3877.png,238,161,420,417,face_with_mask,"[238, 161, 420, 417]"
391,3877.png,2,58,245,412,face_with_mask,"[2, 58, 245, 412]"
392,3877.png,7,211,232,406,mask_colorful,"[7, 211, 232, 406]"
393,3877.png,244,292,409,412,mask_colorful,"[244, 292, 409, 412]"
394,3877.png,412,307,664,510,mask_colorful,"[412, 307, 664, 510]"
395,2431.png,453,254,525,387,face_with_mask,"[453, 254, 525, 387]"
396,2431.png,285,261,376,376,face_with_mask,"[285, 261, 376, 376]"
397,2431.png,367,218,443,305,face_with_mask,"[367, 218, 443, 305]"
398,2431.png,284,192,327,241,face_with_mask,"[284, 192, 327, 241]"
399,2431.png,297,315,366,372,mask_surgical,"[297, 315, 366, 372]"
400,2431.png,450,314,525,382,mask_colorful,"[450, 314, 525, 382]"
401,2431.png,290,216,318,238,mask_surgical,"[290, 216, 318, 238]"
402,2431.png,378,252,444,306,mask_surgical,"[378, 252, 444, 306]"
403,2431.png,442,191,475,220,mask_surgical,"[442, 191, 475, 220]"
404,2431.png,346,248,377,277,mask_surgical,"[346, 248, 377, 277]"
405,2431.png,439,177,478,221,face_with_mask,"[439, 177, 478, 221]"
406,2431.png,329,206,380,277,face_with_mask,"[329, 206, 380, 277]"
407,2016.jpg,1330,627,1610,955,face_with_mask,"[1330, 627, 1610, 955]"
408,2016.jpg,886,649,1111,928,face_with_mask,"[886, 649, 1111, 928]"
409,2016.jpg,442,484,716,864,face_with_mask,"[442, 484, 716, 864]"
410,2016.jpg,1601,314,1791,542,face_with_mask,"[1601, 314, 1791, 542]"
411,2016.jpg,727,268,997,591,face_with_mask,"[727, 268, 997, 591]"
412,2016.jpg,0,200,241,516,face_with_mask,"[0, 200, 241, 516]"
413,2016.jpg,1076,196,1246,432,face_with_mask,"[1076, 196, 1246, 432]"
414,2016.jpg,1918,321,2109,594,face_with_mask,"[1918, 321, 2109, 594]"
415,2016.jpg,1917,414,2088,494,eyeglasses,"[1917, 414, 2088, 494]"
416,2016.jpg,1075,250,1208,314,eyeglasses,"[1075, 250, 1208, 314]"
417,2016.jpg,1344,643,1588,835,face_shield,"[1344, 643, 1588, 835]"
418,2016.jpg,1911,444,2112,593,mask_colorful,"[1911, 444, 2112, 593]"
419,2016.jpg,1603,390,1781,546,mask_colorful,"[1603, 390, 1781, 546]"
420,2016.jpg,1081,282,1224,412,mask_colorful,"[1081, 282, 1224, 412]"
421,2016.jpg,735,384,985,578,mask_colorful,"[735, 384, 985, 578]"
422,2016.jpg,1,326,209,502,mask_colorful,"[1, 326, 209, 502]"
423,2016.jpg,444,669,700,861,mask_colorful,"[444, 669, 700, 861]"
424,2016.jpg,877,775,1087,935,mask_colorful,"[877, 775, 1087, 935]"
425,2016.jpg,1342,775,1578,943,mask_colorful,"[1342, 775, 1578, 943]"
426,2016.jpg,464,493,710,643,goggles,"[464, 493, 710, 643]"
427,2016.jpg,1351,376,1542,605,face_with_mask,"[1351, 376, 1542, 605]"
428,2016.jpg,1342,484,1520,609,mask_surgical,"[1342, 484, 1520, 609]"
429,2016.jpg,554,314,721,452,mask_surgical,"[554, 314, 721, 452]"
430,2016.jpg,328,438,524,611,mask_surgical,"[328, 438, 524, 611]"
431,2016.jpg,540,202,747,470,face_with_mask,"[540, 202, 747, 470]"
432,2016.jpg,296,346,542,641,face_with_mask,"[296, 346, 542, 641]"
433,4875.png,409,7,802,480,face_other_covering,"[409, 7, 802, 480]"
434,4875.png,420,9,771,477,balaclava_ski_mask,"[420, 9, 771, 477]"
435,4223.png,3,2,872,700,face_with_mask,"[3, 2, 872, 700]"
436,4223.png,103,51,857,693,mask_colorful,"[103, 51, 857, 693]"
437,4223.png,34,2,907,686,face_with_mask,"[34, 2, 907, 686]"
438,6369.jpg,296,433,369,502,face_no_mask,"[296, 433, 369, 502]"
439,6424.png,69,28,381,442,face_with_mask,"[69, 28, 381, 442]"
440,6424.png,102,209,384,443,mask_colorful,"[102, 209, 384, 443]"
441,5357.jpg,287,183,372,301,face_no_mask,"[287, 183, 372, 301]"
442,4920.png,37,100,230,318,face_with_mask,"[37, 100, 230, 318]"
443,4920.png,47,195,187,321,mask_surgical,"[47, 195, 187, 321]"
444,5027.jpg,365,12,526,203,face_with_mask,"[365, 12, 526, 203]"
445,5027.jpg,370,110,491,206,mask_surgical,"[370, 110, 491, 206]"
446,5027.jpg,122,36,225,149,face_no_mask,"[122, 36, 225, 149]"
447,5304.jpg,690,756,1432,1756,face_other_covering,"[690, 756, 1432, 1756]"
448,5304.jpg,784,1097,1328,1306,eyeglasses,"[784, 1097, 1328, 1306]"
449,5304.jpg,718,1327,1421,1750,scarf_bandana,"[718, 1327, 1421, 1750]"
450,3225.png,25,19,331,423,face_with_mask,"[25, 19, 331, 423]"
451,3225.png,91,221,325,421,mask_colorful,"[91, 221, 325, 421]"
452,3652.png,330,65,529,314,face_other_covering,"[330, 65, 529, 314]"
453,3652.png,350,172,503,247,goggles,"[350, 172, 503, 247]"
454,3652.png,337,70,521,184,helmet,"[337, 70, 521, 184]"
455,3542.png,83,70,459,531,face_with_mask,"[83, 70, 459, 531]"
456,3542.png,108,279,408,525,mask_colorful,"[108, 279, 408, 525]"
457,6233.jpg,252,76,516,449,face_no_mask,"[252, 76, 516, 449]"
458,2433.png,30,204,169,367,face_with_mask,"[30, 204, 169, 367]"
459,2433.png,497,137,534,178,mask_colorful,"[497, 137, 534, 178]"
460,2433.png,424,69,559,195,hijab_niqab,"[424, 69, 559, 195]"
461,2433.png,81,293,165,366,mask_colorful,"[81, 293, 165, 366]"
462,2433.png,436,70,555,183,face_with_mask,"[436, 70, 555, 183]"
463,5611.jpg,1003,123,1118,285,face_other_covering,"[1003, 123, 1118, 285]"
464,5611.jpg,176,124,292,276,face_other_covering,"[176, 124, 292, 276]"
465,5611.jpg,1005,192,1103,234,eyeglasses,"[1005, 192, 1103, 234]"
466,5611.jpg,192,180,287,226,eyeglasses,"[192, 180, 287, 226]"
467,5462.jpg,851,279,957,392,face_no_mask,"[851, 279, 957, 392]"
468,5462.jpg,479,92,561,203,face_no_mask,"[479, 92, 561, 203]"
469,5462.jpg,197,54,282,175,face_no_mask,"[197, 54, 282, 175]"
470,1990.jpg,454,194,594,356,face_no_mask,"[454, 194, 594, 356]"
471,1990.jpg,79,317,223,476,face_with_mask,"[79, 317, 223, 476]"
472,1990.jpg,107,376,217,465,mask_surgical,"[107, 376, 217, 465]"
473,1990.jpg,717,377,856,532,face_no_mask,"[717, 377, 856, 532]"
474,1990.jpg,0,371,46,533,face_with_mask,"[0, 371, 46, 533]"
475,1990.jpg,0,445,36,528,mask_surgical,"[0, 445, 36, 528]"
476,3601.png,28,7,377,520,face_other_covering,"[28, 7, 377, 520]"
477,3601.png,44,135,373,347,goggles,"[44, 135, 373, 347]"
478,3601.png,40,11,380,196,helmet,"[40, 11, 380, 196]"
479,3601.png,44,355,324,511,scarf_bandana,"[44, 355, 324, 511]"
480,3624.png,197,24,533,500,face_with_mask,"[197, 24, 533, 500]"
481,3624.png,350,256,529,499,mask_colorful,"[350, 256, 529, 499]"
482,3624.png,480,75,511,120,mask_colorful,"[480, 75, 511, 120]"
483,3624.png,429,23,511,119,face_with_mask,"[429, 23, 511, 119]"
484,5494.jpg,281,157,476,430,face_other_covering,"[281, 157, 476, 430]"
485,5494.jpg,313,291,455,441,scarf_bandana,"[313, 291, 455, 441]"
486,5336.jpg,156,15,360,100,hat,"[156, 15, 360, 100]"
487,5336.jpg,210,65,303,149,face_other_covering,"[210, 65, 303, 149]"
488,5336.jpg,214,84,302,151,scarf_bandana,"[214, 84, 302, 151]"
489,4827.png,292,195,386,263,face_with_mask,"[292, 195, 386, 263]"
490,4827.png,302,198,383,244,hat,"[302, 198, 383, 244]"
491,4827.png,324,227,377,260,mask_colorful,"[324, 227, 377, 260]"
492,2346.png,127,26,442,479,face_other_covering,"[127, 26, 442, 479]"
493,2346.png,126,187,429,299,sunglasses,"[126, 187, 429, 299]"
494,4644.png,296,9,380,117,face_with_mask,"[296, 9, 380, 117]"
495,4644.png,307,60,373,114,mask_colorful,"[307, 60, 373, 114]"
496,3626.png,177,0,572,388,face_with_mask,"[177, 0, 572, 388]"
497,3626.png,250,151,533,388,mask_colorful,"[250, 151, 533, 388]"
498,4293.png,86,22,361,399,face_with_mask,"[86, 22, 361, 399]"
499,4293.png,85,24,346,264,hat,"[85, 24, 346, 264]"
500,4293.png,137,225,358,395,mask_surgical,"[137, 225, 358, 395]"
501,3894.png,161,21,553,554,face_with_mask,"[161, 21, 553, 554]"
502,3894.png,160,209,487,551,mask_colorful,"[160, 209, 487, 551]"
503,2766.png,163,5,577,563,face_with_mask,"[163, 5, 577, 563]"
504,2766.png,167,281,548,562,mask_surgical,"[167, 281, 548, 562]"
505,3110.png,163,125,226,209,face_with_mask,"[163, 125, 226, 209]"
506,3110.png,187,171,220,205,mask_surgical,"[187, 171, 220, 205]"
507,3110.png,179,153,223,169,sunglasses,"[179, 153, 223, 169]"
508,2473.png,295,4,459,180,face_with_mask,"[295, 4, 459, 180]"
509,2473.png,310,68,451,181,mask_surgical,"[310, 68, 451, 181]"
510,2162.png,172,15,392,329,face_with_mask,"[172, 15, 392, 329]"
511,2162.png,198,180,348,291,mask_colorful,"[198, 180, 348, 291]"
512,2162.png,165,102,389,338,scarf_bandana,"[165, 102, 389, 338]"
513,1952.jpg,701,96,944,362,face_other_covering,"[701, 96, 944, 362]"
514,1952.jpg,176,251,384,510,face_other_covering,"[176, 251, 384, 510]"
515,1952.jpg,708,210,933,365,scarf_bandana,"[708, 210, 933, 365]"
516,1952.jpg,185,340,381,502,scarf_bandana,"[185, 340, 381, 502]"
517,1952.jpg,710,173,862,235,eyeglasses,"[710, 173, 862, 235]"
518,1952.jpg,698,53,944,244,hat,"[698, 53, 944, 244]"
519,1952.jpg,130,179,374,331,hat,"[130, 179, 374, 331]"
520,1952.jpg,283,98,499,373,face_other_covering,"[283, 98, 499, 373]"
521,1952.jpg,0,183,155,482,face_other_covering,"[0, 183, 155, 482]"
522,1952.jpg,940,196,1100,357,face_no_mask,"[940, 196, 1100, 357]"
523,1952.jpg,1,184,153,483,hood,"[1, 184, 153, 483]"
524,1952.jpg,71,315,130,362,eyeglasses,"[71, 315, 130, 362]"
525,1952.jpg,378,269,516,425,scarf_bandana,"[378, 269, 516, 425]"
526,5098.jpeg,41,2,123,92,face_with_mask,"[41, 2, 123, 92]"
527,5098.jpeg,161,8,203,71,face_with_mask,"[161, 8, 203, 71]"
528,5098.jpeg,203,7,249,90,face_with_mask,"[203, 7, 249, 90]"
529,5098.jpeg,279,76,305,112,face_with_mask,"[279, 76, 305, 112]"
530,5098.jpeg,316,70,341,105,face_with_mask,"[316, 70, 341, 105]"
531,5098.jpeg,52,36,119,90,mask_surgical,"[52, 36, 119, 90]"
532,5098.jpeg,163,48,199,68,mask_surgical,"[163, 48, 199, 68]"
533,5098.jpeg,205,55,245,85,mask_surgical,"[205, 55, 245, 85]"
534,5098.jpeg,282,93,301,109,mask_surgical,"[282, 93, 301, 109]"
535,5098.jpeg,316,86,339,101,mask_surgical,"[316, 86, 339, 101]"
536,5098.jpeg,459,68,538,230,mask_surgical,"[459, 68, 538, 230]"
537,5098.jpeg,348,100,359,112,mask_surgical,"[348, 100, 359, 112]"
538,5098.jpeg,348,93,369,113,face_with_mask,"[348, 93, 369, 113]"
539,5098.jpeg,276,62,298,80,face_with_mask,"[276, 62, 298, 80]"
540,5098.jpeg,274,70,289,83,mask_surgical,"[274, 70, 289, 83]"
541,2953.png,276,11,476,204,face_other_covering,"[276, 11, 476, 204]"
542,2953.png,309,72,449,119,eyeglasses,"[309, 72, 449, 119]"
543,2953.png,277,8,477,125,hat,"[277, 8, 477, 125]"
544,3838.png,104,23,457,516,face_with_mask,"[104, 23, 457, 516]"
545,3838.png,123,273,450,514,mask_colorful,"[123, 273, 450, 514]"
546,1865.jpg,999,977,3135,3014,face_other_covering,"[999, 977, 3135, 3014]"
547,1865.jpg,1077,1464,2063,2147,sunglasses,"[1077, 1464, 2063, 2147]"
548,6257.jpg,109,176,283,417,face_no_mask,"[109, 176, 283, 417]"
549,6257.jpg,362,159,525,369,face_no_mask,"[362, 159, 525, 369]"
550,5945.jpg,503,34,707,330,face_no_mask,"[503, 34, 707, 330]"
551,4296.png,554,95,599,155,face_with_mask,"[554, 95, 599, 155]"
552,4296.png,3,174,83,255,mask_surgical,"[3, 174, 83, 255]"
553,4296.png,2,86,80,257,face_with_mask,"[2, 86, 80, 257]"
554,4296.png,559,128,597,150,mask_surgical,"[559, 128, 597, 150]"
555,4296.png,550,96,601,153,face_with_mask,"[550, 96, 601, 153]"
556,4296.png,792,177,845,211,mask_surgical,"[792, 177, 845, 211]"
557,4296.png,782,135,850,217,face_with_mask,"[782, 135, 850, 217]"
558,3797.png,58,5,349,323,face_with_mask,"[58, 5, 349, 323]"
559,3797.png,121,185,315,321,mask_colorful,"[121, 185, 315, 321]"
560,3797.png,62,4,356,180,hat,"[62, 4, 356, 180]"
561,2598.png,218,3,586,322,face_with_mask,"[218, 3, 586, 322]"
562,2598.png,219,119,453,310,mask_colorful,"[219, 119, 453, 310]"
563,6418.png,439,292,467,353,face_with_mask_incorrect,"[439, 292, 467, 353]"
564,6418.png,462,274,534,374,face_with_mask_incorrect,"[462, 274, 534, 374]"
565,6418.png,626,303,681,354,face_no_mask,"[626, 303, 681, 354]"
566,6418.png,441,326,464,354,mask_surgical,"[441, 326, 464, 354]"
567,6418.png,463,341,520,375,mask_surgical,"[463, 341, 520, 375]"
568,4714.png,200,169,299,269,face_with_mask,"[200, 169, 299, 269]"
569,4714.png,221,214,279,264,mask_colorful,"[221, 214, 279, 264]"
570,4107.png,441,39,864,599,face_other_covering,"[441, 39, 864, 599]"
571,4107.png,490,269,820,386,eyeglasses,"[490, 269, 820, 386]"
572,2450.png,253,71,406,277,face_other_covering,"[253, 71, 406, 277]"
573,2450.png,271,122,422,291,balaclava_ski_mask,"[271, 122, 422, 291]"
574,2450.png,253,73,430,276,hood,"[253, 73, 430, 276]"
575,4679.png,339,93,421,189,face_no_mask,"[339, 93, 421, 189]"
576,6181.jpg,272,35,429,274,face_no_mask,"[272, 35, 429, 274]"
577,6181.jpg,648,61,818,304,face_no_mask,"[648, 61, 818, 304]"
578,3276.png,25,0,400,439,face_with_mask,"[25, 0, 400, 439]"
579,3276.png,25,2,391,219,hat,"[25, 2, 391, 219]"
580,3276.png,56,236,371,431,mask_surgical,"[56, 236, 371, 431]"
581,4797.png,243,22,422,250,face_other_covering,"[243, 22, 422, 250]"
582,4797.png,251,106,369,164,sunglasses,"[251, 106, 369, 164]"
583,4797.png,262,147,425,258,scarf_bandana,"[262, 147, 425, 258]"
584,2579.png,215,10,533,472,face_with_mask,"[215, 10, 533, 472]"
585,2579.png,223,150,525,278,eyeglasses,"[223, 150, 525, 278]"
586,2579.png,210,227,519,465,mask_colorful,"[210, 227, 519, 465]"
587,3863.png,265,150,389,317,face_with_mask,"[265, 150, 389, 317]"
588,3863.png,298,260,353,316,mask_colorful,"[298, 260, 353, 316]"
589,3863.png,1,163,69,218,hat,"[1, 163, 69, 218]"
590,3863.png,0,161,40,273,face_with_mask,"[0, 161, 40, 273]"
591,3863.png,73,171,132,272,face_with_mask,"[73, 171, 132, 272]"
592,3863.png,1,243,35,273,mask_surgical,"[1, 243, 35, 273]"
593,3863.png,67,229,123,272,mask_surgical,"[67, 229, 123, 272]"
594,3863.png,22,212,43,235,eyeglasses,"[22, 212, 43, 235]"
595,6158.jpg,618,419,1113,1139,face_no_mask,"[618, 419, 1113, 1139]"
596,6387.jpg,174,39,284,162,face_no_mask,"[174, 39, 284, 162]"
597,6387.jpg,320,12,442,178,face_no_mask,"[320, 12, 442, 178]"
598,3158.png,76,11,262,265,face_with_mask,"[76, 11, 262, 265]"
599,3158.png,102,121,260,263,mask_surgical,"[102, 121, 260, 263]"
600,3158.png,80,8,252,162,hat,"[80, 8, 252, 162]"
601,2904.png,270,210,311,265,face_with_mask,"[270, 210, 311, 265]"
602,2904.png,418,176,459,229,face_with_mask,"[418, 176, 459, 229]"
603,2904.png,12,211,54,263,face_with_mask,"[12, 211, 54, 263]"
604,2904.png,281,240,309,263,mask_surgical,"[281, 240, 309, 263]"
605,2904.png,421,215,450,227,mask_surgical,"[421, 215, 450, 227]"
606,2904.png,19,239,51,262,mask_surgical,"[19, 239, 51, 262]"
607,2904.png,12,212,54,233,hair_net,"[12, 212, 54, 233]"
608,2904.png,425,200,458,211,goggles,"[425, 200, 458, 211]"
609,2904.png,313,207,332,224,mask_surgical,"[313, 207, 332, 224]"
610,2904.png,307,193,337,233,face_with_mask,"[307, 193, 337, 233]"
611,5536.jpg,148,20,195,100,face_no_mask,"[148, 20, 195, 100]"
612,1874.jpg,688,1667,2113,3113,face_with_mask,"[688, 1667, 2113, 3113]"
613,1874.jpg,1041,2042,2007,2986,mask_surgical,"[1041, 2042, 2007, 2986]"
614,1874.jpg,1098,1858,1993,2225,eyeglasses,"[1098, 1858, 1993, 2225]"
615,6371.jpg,259,59,309,111,face_no_mask,"[259, 59, 309, 111]"
616,6371.jpg,342,111,392,158,face_no_mask,"[342, 111, 392, 158]"
617,5077.jpg,249,221,537,653,face_with_mask,"[249, 221, 537, 653]"
618,5077.jpg,537,164,626,268,face_with_mask,"[537, 164, 626, 268]"
619,5077.jpg,536,166,616,212,hat,"[536, 166, 616, 212]"
620,5077.jpg,264,393,496,465,eyeglasses,"[264, 393, 496, 465]"
621,5077.jpg,274,445,515,646,mask_colorful,"[274, 445, 515, 646]"
622,5077.jpg,539,218,566,259,mask_colorful,"[539, 218, 566, 259]"
623,3157.png,14,3,614,438,face_with_mask,"[14, 3, 614, 438]"
624,3157.png,93,96,543,437,mask_colorful,"[93, 96, 543, 437]"
625,3319.png,5,3,433,496,face_with_mask,"[5, 3, 433, 496]"
626,3319.png,439,8,715,439,face_with_mask,"[439, 8, 715, 439]"
627,3319.png,83,248,410,481,mask_colorful,"[83, 248, 410, 481]"
628,3319.png,444,171,710,423,mask_colorful,"[444, 171, 710, 423]"
629,2363.png,147,207,281,366,face_with_mask,"[147, 207, 281, 366]"
630,2363.png,191,280,277,367,mask_surgical,"[191, 280, 277, 367]"
631,2668.png,248,56,410,251,face_with_mask,"[248, 56, 410, 251]"
632,2668.png,444,117,584,300,face_with_mask,"[444, 117, 584, 300]"
633,2668.png,266,146,393,251,mask_colorful,"[266, 146, 393, 251]"
634,2668.png,476,215,582,298,mask_colorful,"[476, 215, 582, 298]"
635,2143.jpg,257,74,728,623,face_with_mask,"[257, 74, 728, 623]"
636,2143.jpg,805,124,1079,542,face_with_mask,"[805, 124, 1079, 542]"
637,2143.jpg,1030,30,1726,969,face_with_mask,"[1030, 30, 1726, 969]"
638,2143.jpg,1057,473,1599,962,mask_surgical,"[1057, 473, 1599, 962]"
639,2143.jpg,790,315,1021,526,mask_colorful,"[790, 315, 1021, 526]"
640,2143.jpg,249,414,509,625,mask_colorful,"[249, 414, 509, 625]"
641,2143.jpg,2004,541,2111,661,mask_surgical,"[2004, 541, 2111, 661]"
642,2143.jpg,2011,430,2124,661,face_with_mask,"[2011, 430, 2124, 661]"
643,1817.jpg,382,47,511,244,face_other_covering,"[382, 47, 511, 244]"
644,1817.jpg,339,27,517,249,helmet,"[339, 27, 517, 249]"
645,1817.jpg,401,118,483,150,sunglasses,"[401, 118, 483, 150]"
646,1817.jpg,405,110,502,155,sunglasses,"[405, 110, 502, 155]"
647,2632.png,159,3,380,304,face_other_covering,"[159, 3, 380, 304]"
648,2632.png,154,0,383,307,balaclava_ski_mask,"[154, 0, 383, 307]"
649,2101.jpg,556,259,655,407,face_no_mask,"[556, 259, 655, 407]"
650,2101.jpg,368,298,462,372,mask_colorful,"[368, 298, 462, 372]"
651,2101.jpg,152,255,230,319,mask_colorful,"[152, 255, 230, 319]"
652,3635.png,931,187,1069,370,face_with_mask,"[931, 187, 1069, 370]"
653,3635.png,551,187,694,378,face_with_mask,"[551, 187, 694, 378]"
654,3635.png,597,269,689,371,mask_surgical,"[597, 269, 689, 371]"
655,3635.png,971,277,1066,368,mask_surgical,"[971, 277, 1066, 368]"
656,3635.png,515,185,690,429,hijab_niqab,"[515, 185, 690, 429]"
657,3635.png,884,186,1071,435,hijab_niqab,"[884, 186, 1071, 435]"
658,3635.png,282,231,449,366,hijab_niqab,"[282, 231, 449, 366]"
659,3635.png,340,230,450,370,face_with_mask,"[340, 230, 450, 370]"
660,3635.png,407,310,446,338,eyeglasses,"[407, 310, 446, 338]"
661,3635.png,383,323,437,361,mask_colorful,"[383, 323, 437, 361]"
662,3635.png,1066,253,1122,310,mask_colorful,"[1066, 253, 1122, 310]"
663,3635.png,1059,193,1124,308,face_with_mask,"[1059, 193, 1124, 308]"
664,3635.png,3,177,145,499,hijab_niqab,"[3, 177, 145, 499]"
665,3635.png,102,302,163,391,mask_surgical,"[102, 302, 163, 391]"
666,2269.png,162,21,273,204,face_with_mask,"[162, 21, 273, 204]"
667,2269.png,194,139,253,200,mask_colorful,"[194, 139, 253, 200]"
668,2269.png,159,17,274,152,hat,"[159, 17, 274, 152]"
669,2327.png,455,78,492,118,face_with_mask,"[455, 78, 492, 118]"
670,2327.png,461,94,485,115,mask_colorful,"[461, 94, 485, 115]"
671,2327.png,461,86,489,95,sunglasses,"[461, 86, 489, 95]"
672,2327.png,448,74,501,96,hat,"[448, 74, 501, 96]"
673,3588.png,387,1,625,243,face_with_mask,"[387, 1, 625, 243]"
674,3588.png,410,113,589,238,mask_colorful,"[410, 113, 589, 238]"
675,3588.png,401,70,535,131,eyeglasses,"[401, 70, 535, 131]"
676,2638.png,113,138,422,619,face_with_mask,"[113, 138, 422, 619]"
677,2638.png,122,384,424,616,mask_colorful,"[122, 384, 424, 616]"
678,3494.png,354,8,452,132,face_with_mask,"[354, 8, 452, 132]"
679,3494.png,809,18,892,134,face_with_mask,"[809, 18, 892, 134]"
680,3494.png,12,81,127,228,face_with_mask,"[12, 81, 127, 228]"
681,3494.png,820,81,888,112,eyeglasses,"[820, 81, 888, 112]"
682,3494.png,363,94,433,130,mask_colorful,"[363, 94, 433, 130]"
683,3494.png,29,178,90,224,mask_colorful,"[29, 178, 90, 224]"
684,3494.png,820,98,882,130,mask_colorful,"[820, 98, 882, 130]"
685,3203.png,249,4,507,325,face_with_mask,"[249, 4, 507, 325]"
686,3203.png,306,218,500,323,mask_surgical,"[306, 218, 500, 323]"
687,3203.png,232,4,506,208,hair_net,"[232, 4, 506, 208]"
688,3203.png,310,204,495,268,eyeglasses,"[310, 204, 495, 268]"
689,4199.png,440,178,715,575,face_with_mask,"[440, 178, 715, 575]"
690,4199.png,142,5,314,198,face_with_mask,"[142, 5, 314, 198]"
691,4199.png,143,52,288,197,mask_colorful,"[143, 52, 288, 197]"
692,4199.png,448,338,707,555,mask_colorful,"[448, 338, 707, 555]"
693,2037.jpg,366,81,620,392,face_with_mask,"[366, 81, 620, 392]"
694,2037.jpg,16,115,256,399,face_with_mask,"[16, 115, 256, 399]"
695,2037.jpg,393,178,591,379,mask_surgical,"[393, 178, 591, 379]"
696,2037.jpg,18,197,227,394,mask_surgical,"[18, 197, 227, 394]"
697,2037.jpg,41,163,249,267,eyeglasses,"[41, 163, 249, 267]"
698,4397.png,334,8,901,541,face_with_mask,"[334, 8, 901, 541]"
699,4397.png,366,75,874,534,mask_surgical,"[366, 75, 874, 534]"
